seed,n_wings,exemplar_cost,budget,cap,n_supplies,total_value,plan_value,plan_cost,n_trips,best_source,solve_time_s,status,error
30022171,3,8251.0,2887.85,5,30,82,58,2815.0,6,learned ACO restart 1,11.94,ok,
30022172,4,12349.0,4322.15,5,30,95,73,4219.0,8,learned ACO restart 1,11.654,ok,
30022173,2,7010.0,2453.5,5,30,88,57,2397.0,7,learned ACO restart 2,11.432,ok,
30022174,3,12677.0,4436.95,5,30,86,68,4435.0,8,learned ACO restart 2,11.855,ok,
30022175,4,14663.0,5132.05,5,30,98,65,4865.0,6,learned ACO restart 1,12.566,ok,
30022176,2,7690.0,2691.5,5,30,97,57,2615.0,6,learned ACO restart 1,11.135,ok,
30022177,3,12929.0,4525.15,5,30,89,62,4486.0,8,learned ACO restart 1,10.929,ok,
30022179,2,7023.0,2458.05,5,30,91,71,2375.0,7,learned ACO restart 1,9.805,ok,
30022180,3,10861.0,3801.35,5,30,94,59,3655.0,6,learned ACO restart 2,10.264,ok,
30022178,4,14688.0,5140.8,5,30,82,62,4830.0,8,learned ACO restart 1,12.974,ok,
30022181,4,14823.0,5188.05,5,30,99,69,5182.0,8,learned ACO restart 1,9.945,ok,
30022182,2,6605.0,2311.75,5,30,85,57,2300.0,8,learned ACO restart 3,11.897,ok,
30022184,4,10952.0,3833.2,5,30,89,62,3785.0,7,learned ACO restart 1,10.476,ok,
30022185,2,8003.0,2801.05,5,30,92,60,2722.0,7,learned ACO restart 3,10.072,ok,
30022186,3,10590.0,3706.5,5,30,88,53,3683.0,6,learned ACO restart 2,10.294,ok,
30022183,3,14240.0,4984.0,5,30,81,53,4925.0,13,learned ACO restart 1,15.855,ok,
30022189,3,8054.0,2818.9,5,30,99,67,2766.0,6,learned ACO restart 2,9.479,ok,
30022188,2,6137.0,2147.95,5,30,87,64,2109.0,7,learned ACO restart 1,10.931,ok,
30022187,4,12011.0,4203.85,5,30,82,56,4112.0,9,learned ACO restart 2,12.218,ok,
30022190,4,21926.0,7674.1,5,30,95,62,7467.0,7,learned ACO restart 1,11.017,ok,
30022191,2,7298.0,2554.3,5,30,90,64,2473.0,7,learned ACO restart 1,13.221,ok,
30022193,4,14441.0,5054.35,5,30,101,69,5030.0,6,learned ACO restart 3,11.237,ok,
30022192,3,5450.0,1907.5,5,30,98,67,1889.0,6,learned ACO restart 1,13.239,ok,
30022194,2,6068.0,2123.8,5,30,92,71,2106.0,8,learned ACO restart 1,10.98,ok,
30022195,3,10886.0,3810.1,5,30,83,58,3674.0,8,learned ACO restart 1,10.316,ok,
30022196,4,20676.0,7236.6,5,30,90,62,7154.0,7,learned ACO restart 3,10.518,ok,
30022197,2,7092.0,2482.2,5,30,87,61,2432.0,6,learned ACO restart 2,10.41,ok,
30022198,3,9031.0,3160.85,5,30,90,61,3124.0,7,learned ACO restart 3,11.305,ok,
30022201,3,13210.0,4623.5,5,30,99,72,4547.0,6,learned ACO restart 2,11.309,ok,
30022200,2,8346.0,2921.1,5,30,85,59,2798.0,7,learned ACO restart 1,11.664,ok,
30022203,2,6571.0,2299.85,5,30,78,63,2289.0,8,learned ACO restart 1,10.285,ok,
30022204,3,9304.0,3256.4,5,30,94,62,3164.0,6,learned ACO restart 1,11.35,ok,
30022205,4,14431.0,5050.85,5,30,85,59,5023.0,8,learned ACO restart 3 + swap search,10.88,ok,
30022202,4,10002.0,3500.7,5,30,87,63,3367.0,6,learned ACO restart 1,12.026,ok,
30022199,4,14402.0,5040.7,5,30,103,72,4981.0,10,learned ACO restart 2,14.968,ok,
30022206,2,9398.0,3289.3,5,30,98,76,3174.0,9,learned ACO restart 2,9.389,ok,
30022207,3,17137.0,5997.95,5,30,90,66,5868.0,7,learned ACO restart 3,11.544,ok,
30022209,2,6273.0,2195.55,5,30,77,52,2152.0,7,learned ACO restart 3,11.886,ok,
30022210,3,14336.0,5017.6,5,30,98,71,5009.0,9,learned ACO restart 3,11.389,ok,
30022208,4,17481.0,6118.35,5,30,90,63,6030.0,9,learned ACO restart 1,13.335,ok,
30022212,2,6656.0,2329.6,5,30,87,63,2322.0,7,learned ACO restart 1,11.79,ok,
30022213,3,6251.0,2187.85,5,30,76,57,2139.0,7,learned ACO restart 1,11.647,ok,
30022211,4,14783.0,5174.05,5,30,95,66,5131.0,8,learned ACO restart 1,14.036,ok,
30022214,4,13760.0,4816.0,5,30,106,76,4734.0,8,learned ACO restart 2,11.545,ok,
30022215,2,7699.0,2694.65,5,30,89,63,2678.0,6,learned ACO restart 2,10.202,ok,
30022216,3,6633.0,2321.55,5,30,85,64,2297.0,7,learned ACO restart 1,11.055,ok,
30022218,2,9192.0,3217.2,5,30,82,56,3155.0,8,learned ACO restart 1,10.189,ok,
30022219,3,8454.0,2958.9,5,30,91,70,2923.0,7,learned ACO restart 2,10.379,ok,
30022217,4,12556.0,4394.6,5,30,102,73,4376.0,8,learned ACO restart 1,12.821,ok,
30022220,4,16492.0,5772.2,5,30,90,61,5725.0,7,learned ACO restart 2,13.513,ok,
30022221,2,5994.0,2097.9,5,30,97,65,2076.0,6,learned ACO restart 1,12.917,ok,
30022222,3,13913.0,4869.55,5,30,99,72,4801.0,10,learned ACO restart 2,12.797,ok,
30022225,3,8173.0,2860.55,5,30,104,70,2823.0,7,learned ACO restart 1,8.827,ok,
30022223,4,20880.0,7308.0,5,30,95,61,7219.0,7,learned ACO restart 1,10.977,ok,
30022224,2,7482.0,2618.7,5,30,87,64,2591.0,6,learned ACO restart 1,10.843,ok,
30022226,4,14919.0,5221.65,5,30,93,61,5170.0,8,learned ACO restart 3,12.093,ok,
30022227,2,7530.0,2635.5,5,30,97,60,2603.0,7,learned ACO restart 1,12.595,ok,
30022228,3,10977.0,3841.95,5,30,98,78,3820.0,8,learned ACO restart 3,12.373,ok,
30022230,2,7038.0,2463.3,5,30,83,53,2410.0,6,learned ACO restart 1,10.286,ok,
30022229,4,15183.0,5314.05,5,30,90,62,5306.0,7,learned ACO restart 1,12.343,ok,
30022231,3,9637.0,3372.95,5,30,90,58,3321.0,7,learned ACO restart 3,11.127,ok,
30022232,4,12342.0,4319.7,5,30,88,63,4263.0,9,learned ACO restart 2,11.289,ok,
30022233,2,7352.0,2573.2,5,30,86,64,2530.0,8,learned ACO restart 1,11.17,ok,
30022234,3,6782.0,2373.7,5,30,94,66,2369.0,6,learned ACO restart 1,11.502,ok,
30022236,2,7099.0,2484.65,5,30,105,70,2431.0,7,learned ACO restart 1,10.104,ok,
30022235,4,18740.0,6559.0,5,30,84,71,6519.0,11,learned ACO restart 1,12.609,ok,
30022238,4,15892.0,5562.2,5,30,75,48,5391.0,6,learned ACO restart 1,11.055,ok,
30022237,3,5618.0,1966.3,5,30,83,53,1944.0,4,learned ACO restart 2,12.1,ok,
30022240,3,7692.0,2692.2,5,30,94,64,2572.0,7,learned ACO restart 2,9.551,ok,
30022239,2,6236.0,2182.6,5,30,85,61,2112.0,6,learned ACO restart 3,10.282,ok,
30022241,4,15744.0,5510.4,5,30,96,61,5418.0,6,learned ACO restart 1,12.303,ok,
30022242,2,7639.0,2673.65,5,30,92,61,2593.0,6,learned ACO restart 1,11.669,ok,
30022243,3,9483.0,3319.05,5,30,97,70,3249.0,9,learned ACO restart 2,12.027,ok,
30022245,2,9405.0,3291.75,5,30,85,59,3239.0,8,learned ACO restart 3,10.341,ok,
30022244,4,13629.0,4770.15,5,30,93,68,4694.0,9,learned ACO restart 1,11.856,ok,
30022248,2,8489.0,2971.15,5,30,94,67,2915.0,7,learned ACO restart 1,11.68,ok,
30022247,4,12326.0,4314.1,5,30,85,57,4222.0,8,learned ACO restart 1,12.305,ok,
30022246,3,14682.0,5138.7,5,30,80,59,5071.0,9,learned ACO restart 1,13.278,ok,
30022249,3,7266.0,2543.1,5,30,84,53,2542.0,7,learned ACO restart 1,11.013,ok,
30022252,3,6990.0,2446.5,5,30,92,64,2437.0,6,learned ACO restart 2,10.653,ok,
30022251,2,6997.0,2448.95,5,30,80,59,2380.0,6,learned ACO restart 1,11.019,ok,
30022250,4,12335.0,4317.25,5,30,90,68,4278.0,8,learned ACO restart 3,13.98,ok,
30022253,4,11452.0,4008.2,5,30,84,61,3926.0,7,learned ACO restart 3,11.436,ok,
30022256,4,15206.0,5322.1,5,30,91,64,5133.0,7,learned ACO restart 1,10.336,ok,
30022254,2,9345.0,3270.75,5,30,79,59,3247.0,8,learned ACO restart 1,11.835,ok,
30022255,3,11565.0,4047.75,5,30,83,63,3978.0,7,learned ACO restart 1,12.265,ok,
30022257,2,4393.0,1537.55,5,30,93,57,1510.0,6,learned ACO restart 1,11.295,ok,
30022258,3,11719.0,4101.65,5,30,88,67,4011.0,6,learned ACO restart 1,11.085,ok,
30022260,2,7918.0,2771.3,5,30,89,63,2718.0,7,learned ACO restart 2,11.302,ok,
30022261,3,13977.0,4891.95,5,30,81,62,4841.0,7,learned ACO restart 1,11.783,ok,
30022262,4,13186.0,4615.1,5,30,85,57,4467.0,7,learned ACO restart 1,11.637,ok,
30022259,4,10669.0,3734.15,5,30,87,58,3691.0,6,learned ACO restart 2,14.533,ok,
30022264,3,12828.0,4489.8,5,30,86,64,4458.0,8,learned ACO restart 1,10.746,ok,
30022263,2,7196.0,2518.6,5,30,88,56,2418.0,6,learned ACO restart 2,12.047,ok,
30022265,4,8255.0,2889.25,5,30,88,54,2852.0,5,learned ACO restart 1,14.126,ok,
30022266,2,5828.0,2039.8,5,30,99,63,1995.0,6,learned ACO restart 3,10.614,ok,
30022267,3,13544.0,4740.4,5,30,90,61,4670.0,9,learned ACO restart 1,11.133,ok,
30022270,3,5170.0,1809.5,5,30,85,60,1759.0,6,learned ACO restart 1,9.934,ok,
30022269,2,6570.0,2299.5,5,30,96,61,2233.0,6,learned ACO restart 1,11.0,ok,
30022268,4,7421.0,2597.35,5,30,89,61,2558.0,7,learned ACO restart 3,13.472,ok,
30022271,4,10430.0,3650.5,5,30,98,57,3579.0,5,learned ACO restart 2,11.57,ok,
30022272,2,6158.0,2155.3,5,30,96,65,2106.0,5,learned ACO restart 2,12.314,ok,
30022274,4,19721.0,6902.35,5,30,86,64,6680.0,9,learned ACO restart 1,10.233,ok,
30022273,3,9100.0,3185.0,5,30,96,65,3129.0,7,learned ACO restart 1,11.55,ok,
30022275,2,7337.0,2567.95,5,30,111,74,2561.0,7,learned ACO restart 1,11.07,ok,
30022276,3,6284.0,2199.4,5,30,95,61,2151.0,7,learned ACO restart 2,10.249,ok,
30022277,4,12809.0,4483.15,5,30,91,62,4420.0,8,learned ACO restart 2,12.984,ok,
30022278,2,5922.0,2072.7,5,30,84,58,2052.0,8,learned ACO restart 1,12.535,ok,
30022279,3,10385.0,3634.75,5,30,110,74,3623.0,8,learned ACO restart 1,12.034,ok,
30022280,4,14970.0,5239.5,5,30,89,64,5217.0,8,learned ACO restart 1,11.283,ok,
30022282,3,7857.0,2749.95,5,30,98,71,2690.0,9,learned ACO restart 2,9.992,ok,
30022281,2,7184.0,2514.4,5,30,81,53,2472.0,6,learned ACO restart 1,10.759,ok,
30022283,4,20633.0,7221.55,5,30,92,62,7208.0,7,learned ACO restart 1,11.05,ok,
30022284,2,6676.0,2336.6,5,30,100,64,2239.0,6,learned ACO restart 1,10.11,ok,
30022285,3,6253.0,2188.55,5,30,93,64,2182.0,7,learned ACO restart 1,11.663,ok,
30022287,2,11131.0,3895.85,5,30,90,64,3711.0,7,learned ACO restart 1,11.366,ok,
30022286,4,14410.0,5043.5,5,30,87,64,4917.0,6,learned ACO restart 1,11.76,ok,
30022289,4,12238.0,4283.3,5,30,93,72,4212.0,6,learned ACO restart 1,9.912,ok,
30022288,3,5900.0,2065.0,5,30,102,72,2040.0,8,learned ACO restart 2,12.812,ok,
30022290,2,8221.0,2877.35,5,30,84,59,2724.0,8,learned ACO restart 1,12.247,ok,
30022292,4,15385.0,5384.75,5,30,98,69,5362.0,8,learned ACO restart 1,12.875,ok,
30022291,3,9922.0,3472.7,5,30,103,75,3416.0,7,learned ACO restart 1,13.563,ok,
30022296,2,6421.0,2247.35,5,30,85,46,2168.0,5,learned ACO restart 1,8.449,ok,
30022294,3,18628.0,6519.8,5,30,97,71,6511.0,9,learned ACO restart 2,10.742,ok,
30022293,2,5765.0,2017.75,5,30,99,67,1945.0,6,learned ACO restart 1,11.598,ok,
30022297,3,10671.0,3734.85,5,30,91,65,3666.0,8,learned ACO restart 1,11.168,ok,
30022295,4,10799.0,3779.65,5,30,81,59,3569.0,6,learned ACO restart 1,13.738,ok,
30022298,4,10054.0,3518.9,5,30,94,66,3432.0,7,learned ACO restart 1,10.177,ok,
30022299,2,6154.0,2153.9,5,30,86,56,2143.0,5,learned ACO restart 1,10.216,ok,
30022300,3,4877.0,1706.95,5,30,92,57,1660.0,6,learned ACO restart 1,12.341,ok,
30022301,4,14221.0,4977.35,5,30,91,68,4884.0,7,learned ACO restart 1,10.666,ok,
30022302,2,8647.0,3026.45,5,30,101,76,3007.0,7,learned ACO restart 2,10.904,ok,
30022303,3,8802.0,3080.7,5,30,82,59,3021.0,6,learned ACO restart 1,10.477,ok,
30022306,3,10515.0,3680.25,5,30,106,73,3667.0,9,learned ACO restart 1,10.39,ok,
30022304,4,15259.0,5340.65,5,30,83,56,5125.0,8,learned ACO restart 1,12.765,ok,
30022305,2,6828.0,2389.8,5,30,87,54,2368.0,7,learned ACO restart 1,12.014,ok,
30022307,4,11776.0,4121.6,5,30,98,66,3964.0,9,learned ACO restart 3,12.517,ok,
30022308,2,6929.0,2425.15,5,30,87,64,2392.0,7,learned ACO restart 2,10.754,ok,
30022310,4,19412.0,6794.2,5,30,92,70,6391.0,9,learned ACO restart 1,9.95,ok,
30022309,3,10726.0,3754.1,5,30,101,64,3737.0,8,learned ACO restart 1,10.933,ok,
30022311,2,7028.0,2459.8,5,30,97,73,2452.0,6,learned ACO restart 1,13.213,ok,
30022313,4,13777.0,4821.95,5,30,99,68,4815.0,8,learned ACO restart 3,9.993,ok,
30022312,3,6742.0,2359.7,5,30,82,51,2347.0,6,learned ACO restart 3,11.273,ok,
30022314,2,4485.0,1569.75,5,30,92,67,1543.0,7,learned ACO restart 1,11.08,ok,
30022315,3,7789.0,2726.15,5,30,98,69,2659.0,8,learned ACO restart 1,11.323,ok,
30022316,4,14978.0,5242.3,5,30,89,67,5117.0,8,learned ACO restart 1,10.477,ok,
30022317,2,4664.0,1632.4,5,30,92,62,1600.0,6,learned ACO restart 1,11.37,ok,
30022318,3,12283.0,4299.05,5,30,96,79,4225.0,8,learned ACO restart 1,11.217,ok,
30022319,4,14713.0,5149.55,5,30,102,72,4955.0,7,learned ACO restart 1,11.769,ok,
30022320,2,7529.0,2635.15,5,30,94,61,2585.0,6,learned ACO restart 1,11.04,ok,
30022322,4,10959.0,3835.65,5,30,87,55,3769.0,5,learned ACO restart 1,10.477,ok,
30022321,3,9085.0,3179.75,5,30,101,70,3130.0,7,learned ACO restart 3,11.353,ok,
30022323,2,6114.0,2139.9,5,30,91,68,2136.0,7,learned ACO restart 1,11.078,ok,
30022324,3,5592.0,1957.2,5,30,78,49,1925.0,5,learned ACO restart 1,12.299,ok,
30022325,4,13430.0,4700.5,5,30,94,65,4597.0,7,learned ACO restart 1,11.148,ok,
30022326,2,8531.0,2985.85,5,30,81,62,2905.0,8,learned ACO restart 1,11.374,ok,
30022327,3,12148.0,4251.8,5,30,87,62,4040.0,9,learned ACO restart 1,10.457,ok,
30022328,4,9980.0,3493.0,5,30,84,57,3467.0,8,learned ACO restart 2,12.102,ok,
30022330,3,7017.0,2455.95,5,30,81,56,2443.0,7,learned ACO restart 1,11.914,ok,
30022329,2,5500.0,1925.0,5,30,90,59,1873.0,8,learned ACO restart 2,12.711,ok,
30022331,4,15906.0,5567.1,5,30,96,69,5408.0,8,learned ACO restart 1,11.171,ok,
30022332,2,6887.0,2410.45,5,30,99,66,2373.0,6,learned ACO restart 3,10.936,ok,
30022333,3,5105.0,1786.75,5,30,89,56,1745.0,7,learned ACO restart 1,11.266,ok,
30022334,4,11714.0,4099.9,5,30,99,73,3983.0,9,learned ACO restart 2,11.839,ok,
30022335,2,7752.0,2713.2,5,30,76,55,2640.0,5,learned ACO restart 1,12.05,ok,
30022338,2,7513.0,2629.55,5,30,92,67,2566.0,7,learned ACO restart 1,9.932,ok,
30022337,4,11461.0,4011.35,5,30,94,63,3988.0,7,learned ACO restart 3,11.061,ok,
30022336,3,9252.0,3238.2,5,30,82,59,3144.0,7,learned ACO restart 1,11.537,ok,
30022339,3,6019.0,2106.65,5,30,90,61,2049.0,7,learned ACO restart 2,9.52,ok,
30022340,4,15166.0,5308.1,5,30,101,66,4987.0,6,learned ACO restart 1,11.278,ok,
30022342,3,5825.0,2038.75,5,30,100,68,1975.0,5,learned ACO restart 1,10.204,ok,
30022341,2,8375.0,2931.25,5,30,87,60,2902.0,6,learned ACO restart 1,11.434,ok,
30022345,3,10887.0,3810.45,5,30,91,63,3746.0,8,learned ACO restart 2,10.427,ok,
30022344,2,5931.0,2075.85,5,30,106,66,2024.0,6,learned ACO restart 1,11.238,ok,
30022343,4,10469.0,3664.15,5,30,95,63,3650.0,6,learned ACO restart 2,12.671,ok,
30022346,4,22965.0,8037.75,5,30,96,73,7906.0,10,learned ACO restart 1,12.174,ok,
30022347,2,8122.0,2842.7,5,30,87,62,2794.0,7,learned ACO restart 1,10.62,ok,
30022350,2,10584.0,3704.4,5,30,70,46,3560.0,7,learned ACO restart 1,9.495,ok,
30022348,3,9725.0,3403.75,5,30,85,68,3391.0,9,learned ACO restart 1,11.162,ok,
30022349,4,13765.0,4817.75,5,30,81,59,4658.0,8,learned ACO restart 1,11.896,ok,
30022351,3,8572.0,3000.2,5,30,95,62,2898.0,6,learned ACO restart 1,10.229,ok,
30022353,2,7879.0,2757.65,5,30,90,65,2650.0,6,learned ACO restart 1,10.62,ok,
30022354,3,8508.0,2977.8,5,30,88,62,2870.0,6,learned ACO restart 1,10.039,ok,
30022352,4,13917.0,4870.95,5,30,86,61,4786.0,8,learned ACO restart 3,11.574,ok,
30022355,4,18353.0,6423.55,5,30,109,70,6417.0,7,learned ACO restart 1,11.038,ok,
30022357,3,10385.0,3634.75,5,30,96,69,3614.0,7,learned ACO restart 1,10.68,ok,
30022356,2,5065.0,1772.75,5,30,103,61,1745.0,6,learned ACO restart 1,12.223,ok,
30022358,4,12736.0,4457.6,5,30,83,62,4318.0,9,learned ACO restart 1,13.133,ok,
30022361,4,14606.0,5112.1,5,30,86,62,5059.0,7,learned ACO restart 1,9.364,ok,
30022359,2,8906.0,3117.1,5,30,85,62,3069.0,8,learned ACO restart 3,11.649,ok,
30022362,2,6179.0,2162.65,5,30,88,57,2133.0,6,learned ACO restart 1,10.579,ok,
30022360,3,6611.0,2313.85,5,30,84,58,2302.0,6,learned ACO restart 3,12.031,ok,
30022363,3,7805.0,2731.75,5,30,94,60,2683.0,6,learned ACO restart 2,10.715,ok,
30022365,2,6528.0,2284.8,5,30,83,66,2237.0,6,learned ACO restart 1,11.571,ok,
30022364,4,10251.0,3587.85,5,30,94,66,3564.0,6,learned ACO restart 3,13.198,ok,
30022366,3,11026.0,3859.1,5,30,83,59,3778.0,7,learned ACO restart 1,10.097,ok,
30022367,4,13091.0,4581.85,5,30,99,66,4568.0,7,learned ACO restart 1,10.777,ok,
30022368,2,6303.0,2206.05,5,30,93,68,2206.0,7,learned ACO restart 2,11.764,ok,
30022370,4,15228.0,5329.8,5,30,99,69,5132.0,7,learned ACO restart 2,10.621,ok,
30022369,3,12537.0,4387.95,5,30,89,62,4352.0,7,learned ACO restart 1,11.711,ok,
30022371,2,7101.0,2485.35,5,30,102,70,2441.0,7,learned ACO restart 1,11.698,ok,
30022373,4,9687.0,3390.45,5,30,99,60,3380.0,8,learned ACO restart 1,11.25,ok,
30022372,3,11080.0,3878.0,5,30,86,61,3753.0,7,learned ACO restart 1,12.932,ok,
30022374,2,5555.0,1944.25,5,30,87,61,1871.0,7,learned ACO restart 2,12.443,ok,
30022375,3,7864.0,2752.4,5,30,96,60,2622.0,6,learned ACO restart 1,11.213,ok,
30022378,3,13212.0,4624.2,5,30,100,71,4601.0,9,learned ACO restart 1,9.578,ok,
30022377,2,8834.0,3091.9,5,30,79,60,3072.0,8,learned ACO restart 1,10.431,ok,
30022376,4,21906.0,7667.1,5,30,93,69,7505.0,11,learned ACO restart 1,13.414,ok,
30022379,4,13259.0,4640.65,5,30,90,66,4575.0,6,learned ACO restart 2,13.237,ok,
30022380,2,7563.0,2647.05,5,30,81,58,2462.0,7,learned ACO restart 1,10.24,ok,
30022381,3,10750.0,3762.5,5,30,78,55,3623.0,7,learned ACO restart 2,10.746,ok,
30022383,2,8274.0,2895.9,5,30,98,61,2835.0,6,learned ACO restart 1,11.061,ok,
30022384,3,8055.0,2819.25,5,30,87,64,2746.0,6,learned ACO restart 2,10.995,ok,
30022382,4,16034.0,5611.9,5,30,97,71,5411.0,9,learned ACO restart 1,12.586,ok,
30022385,4,18089.0,6331.15,5,30,99,64,6092.0,8,learned ACO restart 1,11.729,ok,
30022386,2,7084.0,2479.4,5,30,98,68,2359.0,8,learned ACO restart 1,12.496,ok,
30022387,3,9143.0,3200.05,5,30,98,77,3132.0,8,learned ACO restart 3,10.248,ok,
30022388,4,15365.0,5377.75,5,30,85,60,5374.0,9,learned ACO restart 1 + swap search,9.529,ok,
30022390,3,6240.0,2184.0,5,30,86,50,2144.0,5,learned ACO restart 1,10.231,ok,
30022389,2,5690.0,1991.5,5,30,78,55,1888.0,7,learned ACO restart 1,12.608,ok,
30022391,4,9230.0,3230.5,5,30,97,72,3201.0,8,learned ACO restart 1,12.118,ok,
30022392,2,8458.0,2960.3,5,30,78,55,2941.0,7,learned ACO restart 3,11.577,ok,
30022393,3,9955.0,3484.25,5,30,75,58,3433.0,7,learned ACO restart 3,10.974,ok,
30022395,2,8902.0,3115.7,5,30,91,62,3004.0,6,learned ACO restart 1,9.754,ok,
30022394,4,11162.0,3906.7,5,30,81,50,3784.0,6,learned ACO restart 2,12.139,ok,
30022396,3,8298.0,2904.3,5,30,87,61,2868.0,6,learned ACO restart 3,11.204,ok,
30022400,4,16822.0,5887.7,5,30,84,58,5500.0,7,learned ACO restart 1,11.017,ok,
30022398,2,6342.0,2219.7,5,30,92,65,2202.0,7,learned ACO restart 2,13.42,ok,
30022397,4,9726.0,3404.1,5,30,96,65,3345.0,9,learned ACO restart 2,14.245,ok,
30022399,3,6356.0,2224.6,5,30,100,74,2187.0,6,learned ACO restart 1,11.855,ok,
30022401,2,7718.0,2701.3,5,30,105,67,2631.0,7,learned ACO restart 3,12.879,ok,
30022402,3,4960.0,1736.0,5,30,97,65,1688.0,7,learned ACO restart 1,11.725,ok,
30022403,4,16187.0,5665.45,5,30,89,62,5525.0,6,learned ACO restart 1,12.109,ok,
30022404,2,5845.0,2045.75,5,30,100,67,1982.0,6,learned ACO restart 1,12.427,ok,
30022408,3,14898.0,5214.3,5,30,72,51,5041.0,7,learned ACO restart 1,10.846,ok,
30022406,4,17171.0,6009.85,5,30,80,51,5969.0,6,learned ACO restart 2,11.019,ok,
30022405,3,15672.0,5485.2,5,30,90,69,5424.0,8,learned ACO restart 2,11.624,ok,
30022407,2,6489.0,2271.15,5,30,85,54,2229.0,6,learned ACO restart 2,12.102,ok,
30022409,4,13339.0,4668.65,5,30,91,68,4557.0,7,learned ACO restart 1,11.217,ok,
30022410,2,6515.0,2280.25,5,30,92,62,2279.0,8,learned ACO restart 1,10.619,ok,
30022411,3,7094.0,2482.9,5,30,87,61,2447.0,6,learned ACO restart 1,11.369,ok,
30022412,4,20682.0,7238.7,5,30,87,60,7168.0,7,learned ACO restart 1,12.258,ok,
30022417,3,8519.0,2981.65,5,30,80,57,2930.0,7,learned ACO restart 1,10.264,ok,
30022414,3,12455.0,4359.25,5,30,93,62,4096.0,8,learned ACO restart 1,12.329,ok,
30022413,2,6657.0,2329.95,5,30,93,75,2256.0,12,learned ACO restart 1,12.504,ok,
30022415,4,12056.0,4219.6,5,30,93,64,4015.0,7,learned ACO restart 2,13.103,ok,
30022416,2,6700.0,2345.0,5,30,88,62,2262.0,7,learned ACO restart 1,12.967,ok,
30022418,4,13741.0,4809.35,5,30,76,45,4744.0,8,learned ACO restart 1,13.433,ok,
30022420,3,9868.0,3453.8,5,30,91,64,3371.0,7,learned ACO restart 1,8.511,ok,
30022419,2,6889.0,2411.15,5,30,85,55,2392.0,6,learned ACO restart 1,10.301,ok,
30022421,4,11026.0,3859.1,5,30,90,62,3786.0,7,learned ACO restart 3,10.273,ok,
30022422,2,8827.0,3089.45,5,30,90,65,3086.0,7,learned ACO restart 2,10.032,ok,
30022424,4,18460.0,6461.0,5,30,90,60,6421.0,7,learned ACO restart 1,9.863,ok,
30022423,3,8772.0,3070.2,5,30,93,66,3018.0,8,learned ACO restart 1,11.364,ok,
30022425,2,8202.0,2870.7,5,30,88,64,2748.0,8,learned ACO restart 1,9.923,ok,
30022428,2,8483.0,2969.05,5,30,86,60,2857.0,7,learned ACO restart 3,10.013,ok,
30022426,3,13433.0,4701.55,5,30,85,66,4701.0,9,learned ACO restart 1,11.06,ok,
30022427,4,14406.0,5042.1,5,30,93,61,5012.0,7,learned ACO restart 3,12.429,ok,
30022431,2,8142.0,2849.7,5,30,82,49,2725.0,6,learned ACO restart 1,9.667,ok,
30022429,3,7489.0,2621.15,5,30,82,61,2606.0,7,learned ACO restart 3 + swap search,11.759,ok,
30022430,4,15808.0,5532.8,5,30,85,59,5327.0,8,learned ACO restart 2,12.061,ok,
30022433,4,8685.0,3039.75,5,30,79,52,2967.0,6,learned ACO restart 1,10.815,ok,
30022432,3,11439.0,4003.65,5,30,88,63,3958.0,7,learned ACO restart 2,11.498,ok,
30022434,2,7699.0,2694.65,5,30,85,59,2619.0,8,learned ACO restart 2,10.58,ok,
30022435,3,11245.0,3935.75,5,30,86,59,3807.0,8,learned ACO restart 1,10.441,ok,
30022436,4,10679.0,3737.65,5,30,91,66,3599.0,8,learned ACO restart 3,10.798,ok,
30022437,2,7391.0,2586.85,5,30,90,61,2570.0,9,learned ACO restart 2,11.328,ok,
30022439,4,20205.0,7071.75,5,30,82,60,6845.0,7,learned ACO restart 1,10.138,ok,
30022440,2,8990.0,3146.5,5,30,81,59,3068.0,9,learned ACO restart 1,10.078,ok,
30022438,3,7344.0,2570.4,5,30,88,64,2528.0,6,learned ACO restart 2,11.063,ok,
30022441,3,5652.0,1978.2,5,30,85,56,1923.0,6,learned ACO restart 1,11.079,ok,
30022442,4,13291.0,4651.85,5,30,110,79,4621.0,9,learned ACO restart 2,11.453,ok,
30022443,2,9761.0,3416.35,5,30,91,60,3334.0,8,learned ACO restart 1,11.342,ok,
30022444,3,9856.0,3449.6,5,30,95,71,3348.0,6,learned ACO restart 1,10.564,ok,
30022447,3,7797.0,2728.95,5,30,93,60,2677.0,6,learned ACO restart 1,10.207,ok,
30022445,4,17532.0,6136.2,5,30,79,53,6130.0,7,learned ACO restart 1,12.325,ok,
30022449,2,7321.0,2562.35,5,30,86,58,2529.0,7,learned ACO restart 2,9.941,ok,
30022448,4,8903.0,3116.05,5,30,97,60,3098.0,7,learned ACO restart 1,12.195,ok,
30022446,2,5302.0,1855.7,5,30,94,59,1809.0,6,learned ACO restart 1,13.448,ok,
30022450,3,10180.0,3563.0,5,30,83,56,3533.0,6,learned ACO restart 1,10.571,ok,
30022451,4,12708.0,4447.8,5,30,87,66,4206.0,6,learned ACO restart 2,11.032,ok,
30022452,2,6720.0,2352.0,5,30,96,69,2264.0,6,learned ACO restart 1,10.414,ok,
30022453,3,6925.0,2423.75,5,30,77,51,2332.0,6,learned ACO restart 1,10.708,ok,
30022455,2,6138.0,2148.3,5,30,84,56,2087.0,7,learned ACO restart 3,11.061,ok,
