seed,n_wings,exemplar_cost,budget,cap,n_supplies,total_value,plan_value,plan_cost,n_trips,best_source,solve_time_s,status,error
24111626,4,14406.0,8643.6,5,30,95,82,8533.0,8,learned ACO restart 2,11.971,ok,
24111628,3,11334.0,6800.4,5,30,85,77,6756.0,10,learned ACO restart 1,10.854,ok,
24111627,2,6846.0,4107.6,5,30,81,75,4088.0,11,learned ACO restart 3,12.244,ok,
24111630,2,10423.0,6253.8,5,30,92,85,6064.0,12,learned ACO restart 3,11.401,ok,
24111629,4,13154.0,7892.4,5,30,89,80,7717.0,11,learned ACO restart 1,12.764,ok,
24111632,4,21592.0,12955.2,5,30,83,76,12703.0,11,learned ACO restart 2,11.859,ok,
24111631,3,7577.0,4546.2,5,30,95,87,4462.0,9,learned ACO restart 2,16.525,ok,
24111633,2,6140.0,3684.0,5,30,78,64,3636.0,9,learned ACO restart 1,12.749,ok,
24111634,3,8692.0,5215.2,5,30,94,84,5110.0,10,learned ACO restart 3,12.71,ok,
24111636,2,7342.0,4405.2,5,30,90,75,4162.0,10,learned ACO restart 1,11.581,ok,
24111635,4,17294.0,10376.4,5,30,106,88,10233.0,9,learned ACO restart 1,13.164,ok,
24111637,3,9881.0,5928.6,5,30,91,80,5873.0,11,learned ACO restart 2,12.567,ok,
24111638,4,15616.0,9369.6,5,30,95,87,9240.0,12,learned ACO restart 1,12.743,ok,
24111639,2,6704.0,4022.4,5,30,85,76,4011.0,11,learned ACO restart 1 + swap search,11.017,ok,
24111640,3,5135.0,3081.0,5,30,89,73,3033.0,8,learned ACO restart 1,12.272,ok,
24111641,4,13485.0,8091.0,5,30,99,91,7939.0,12,learned ACO restart 1,13.011,ok,
24111642,2,8565.0,5139.0,5,30,82,72,5022.0,9,learned ACO restart 1,12.658,ok,
24111643,3,6965.0,4179.0,5,30,95,83,4149.0,11,learned ACO restart 2,11.719,ok,
24111644,4,15565.0,9339.0,5,30,81,71,9201.0,12,learned ACO restart 1,12.549,ok,
24111645,2,5734.0,3440.4,5,30,90,82,3432.0,11,learned ACO restart 2,11.368,ok,
24111646,3,7670.0,4602.0,5,30,100,87,4418.0,10,learned ACO restart 1,11.272,ok,
24111647,4,17399.0,10439.4,5,30,92,81,10326.0,9,learned ACO restart 2,11.766,ok,
24111648,2,8170.0,4902.0,5,30,91,85,4789.0,14,learned ACO restart 1,13.444,ok,
24111649,3,11751.0,7050.6,5,30,94,86,6683.0,12,learned ACO restart 1,13.829,ok,
24111650,4,19534.0,11720.4,5,30,95,84,11653.0,9,learned ACO restart 2,13.472,ok,
24111651,2,7978.0,4786.8,5,30,95,84,4681.0,9,learned ACO restart 1,12.76,ok,
24111652,3,8357.0,5014.2,5,30,91,79,4909.0,10,learned ACO restart 2,12.115,ok,
24111653,4,16023.0,9613.8,5,30,93,85,9171.0,10,learned ACO restart 2,13.313,ok,
24111654,2,8746.0,5247.6,5,30,91,82,5234.0,10,learned ACO restart 1,13.252,ok,
24111655,3,10148.0,6088.8,5,30,75,68,5872.0,9,learned ACO restart 1,13.255,ok,
24111656,4,14428.0,8656.8,5,30,90,75,8477.0,8,learned ACO restart 3,11.94,ok,
24111657,2,9082.0,5449.2,5,30,89,80,5276.0,9,learned ACO restart 1,12.201,ok,
24111659,4,17743.0,10645.8,5,30,86,76,10290.0,9,learned ACO restart 3,12.164,ok,
24111658,3,7692.0,4615.2,5,30,90,81,4457.0,10,learned ACO restart 2,12.522,ok,
24111660,2,6519.0,3911.4,5,30,90,77,3855.0,11,learned ACO restart 1,12.787,ok,
24111661,3,7854.0,4712.4,5,30,89,74,4664.0,9,learned ACO restart 2,12.165,ok,
24111662,4,18655.0,11193.0,5,30,106,96,10879.0,13,learned ACO restart 1,13.957,ok,
24111663,2,5061.0,3036.6,5,30,81,71,3003.0,9,learned ACO restart 3,13.256,ok,
24111664,3,10502.0,6301.2,5,30,100,86,6232.0,10,learned ACO restart 1,11.992,ok,
24111665,4,18037.0,10822.2,5,30,69,62,10698.0,11,learned ACO restart 3,11.816,ok,
24111666,2,4875.0,2925.0,5,30,68,59,2860.0,10,learned ACO restart 2,11.371,ok,
24111667,3,9605.0,5763.0,5,30,98,88,5758.0,10,learned ACO restart 2,12.443,ok,
24111669,2,7437.0,4462.2,5,30,85,77,4290.0,8,learned ACO restart 1,11.501,ok,
24111670,3,8918.0,5350.8,5,30,89,76,5286.0,9,learned ACO restart 3,10.674,ok,
24111671,4,17760.0,10656.0,5,30,75,67,10242.0,9,learned ACO restart 1,11.45,ok,
24111668,4,18494.0,11096.4,5,30,93,81,10305.0,13,learned ACO restart 1,14.871,ok,
24111672,2,7005.0,4203.0,5,30,93,79,4181.0,11,learned ACO restart 1,11.66,ok,
24111673,3,12706.0,7623.6,5,30,102,86,7344.0,10,learned ACO restart 3,10.488,ok,
24111675,2,6423.0,3853.8,5,30,92,81,3768.0,8,learned ACO restart 3,10.973,ok,
24111674,4,11981.0,7188.6,5,30,86,78,7075.0,8,learned ACO restart 2,12.673,ok,
24111676,3,13851.0,8310.6,5,30,86,78,8170.0,11,learned ACO restart 1,12.359,ok,
24111677,4,17747.0,10648.2,5,30,90,78,10137.0,8,learned ACO restart 1,12.941,ok,
24111679,3,9077.0,5446.2,5,30,92,83,5387.0,9,learned ACO restart 1,11.879,ok,
24111678,2,8014.0,4808.4,5,30,98,88,4766.0,11,learned ACO restart 2,12.307,ok,
24111681,2,9448.0,5668.8,5,30,89,78,5604.0,11,learned ACO restart 1,11.202,ok,
24111680,4,19119.0,11471.4,5,30,84,75,10991.0,11,learned ACO restart 1,13.228,ok,
24111683,4,17322.0,10393.2,5,30,94,86,10075.0,11,learned ACO restart 1,11.169,ok,
24111682,3,11879.0,7127.4,5,30,95,88,7038.0,14,learned ACO restart 1,14.727,ok,
24111685,3,8507.0,5104.2,5,30,93,79,4968.0,9,learned ACO restart 1,10.77,ok,
24111684,2,6006.0,3603.6,5,30,90,80,3565.0,9,learned ACO restart 1,12.678,ok,
24111687,2,5988.0,3592.8,5,30,98,89,3584.0,10,learned ACO restart 3,10.709,ok,
24111686,4,15505.0,9303.0,5,30,84,76,9042.0,9,learned ACO restart 1,12.485,ok,
24111688,3,12968.0,7780.8,5,30,106,93,7451.0,10,learned ACO restart 3,10.075,ok,
24111690,2,5775.0,3465.0,5,30,78,65,3377.0,9,learned ACO restart 1,10.994,ok,
24111689,4,13957.0,8374.2,5,30,108,98,8346.0,9,learned ACO restart 1,13.081,ok,
24111691,3,9570.0,5742.0,5,30,107,88,5626.0,9,learned ACO restart 1,11.111,ok,
24111692,4,28234.0,16940.4,5,30,77,67,16719.0,9,learned ACO restart 1,11.076,ok,
24111694,3,6881.0,4128.6,5,30,76,67,4103.0,9,learned ACO restart 1,11.169,ok,
24111693,2,6460.0,3876.0,5,30,85,75,3848.0,9,learned ACO restart 3 + swap search,12.194,ok,
24111695,4,15371.0,9222.6,5,30,88,77,8808.0,9,learned ACO restart 1,12.823,ok,
24111696,2,4805.0,2883.0,5,30,80,69,2806.0,10,learned ACO restart 1,12.006,ok,
24111697,3,9767.0,5860.2,5,30,87,74,5756.0,10,learned ACO restart 3,10.56,ok,
24111698,4,14585.0,8751.0,5,30,90,78,8739.0,11,learned ACO restart 1,13.559,ok,
24111700,3,6918.0,4150.8,5,30,94,81,4107.0,10,learned ACO restart 2,12.255,ok,
24111702,2,8202.0,4921.2,5,30,94,77,4910.0,10,learned ACO restart 1,11.861,ok,
24111701,4,15623.0,9373.8,5,30,88,79,9246.0,10,learned ACO restart 1,12.901,ok,
24111699,2,7608.0,4564.8,5,30,97,87,4383.0,10,learned ACO restart 1,13.519,ok,
24111703,3,6603.0,3961.8,5,30,96,86,3939.0,9,learned ACO restart 3,13.191,ok,
24111704,4,12771.0,7662.6,5,30,99,88,7538.0,8,learned ACO restart 2,13.28,ok,
24111705,2,7416.0,4449.6,5,30,84,77,4316.0,11,learned ACO restart 1,13.67,ok,
24111708,2,7751.0,4650.6,5,30,81,72,4602.0,10,learned ACO restart 1,11.432,ok,
24111709,3,7148.0,4288.8,5,30,74,65,4110.0,9,learned ACO restart 1,11.672,ok,
24111707,4,16043.0,9625.8,5,30,95,85,9104.0,9,learned ACO restart 1,12.99,ok,
24111706,3,9827.0,5896.2,5,30,87,81,5767.0,11,learned ACO restart 1,14.204,ok,
24111710,4,13392.0,8035.2,5,30,83,75,7711.0,11,learned ACO restart 1,15.582,ok,
24111711,2,6064.0,3638.4,5,30,87,81,3623.0,10,learned ACO restart 2,12.087,ok,
24111712,3,7893.0,4735.8,5,30,96,84,4628.0,10,learned ACO restart 1,14.135,ok,
24111713,4,13417.0,8050.2,5,30,100,81,7925.0,9,learned ACO restart 3,11.937,ok,
24111717,2,9118.0,5470.8,5,30,80,68,5387.0,11,learned ACO restart 1,10.762,ok,
24111715,3,10565.0,6339.0,5,30,90,78,6303.0,9,learned ACO restart 1 + swap search,11.923,ok,
24111714,2,5936.0,3561.6,5,30,89,75,3541.0,9,learned ACO restart 1,12.846,ok,
24111716,4,20600.0,12360.0,5,30,97,86,11991.0,11,learned ACO restart 1,13.69,ok,
24111718,3,7694.0,4616.4,5,30,98,88,4556.0,10,learned ACO restart 1,11.525,ok,
24111719,4,10740.0,6444.0,5,30,102,94,6356.0,8,learned ACO restart 2,13.535,ok,
24111720,2,6625.0,3975.0,5,30,92,81,3954.0,9,learned ACO restart 2,11.572,ok,
24111721,3,13979.0,8387.4,5,30,101,90,8339.0,12,learned ACO restart 1,13.231,ok,
24111722,4,19114.0,11468.4,5,30,86,77,11394.0,12,learned ACO restart 2,12.057,ok,
24111723,2,4705.0,2823.0,5,30,83,69,2765.0,7,learned ACO restart 2,11.86,ok,
24111724,3,8718.0,5230.8,5,30,100,93,4814.0,10,learned ACO restart 1,12.765,ok,
24111725,4,12468.0,7480.8,5,30,99,83,7277.0,9,learned ACO restart 2,11.591,ok,
24111726,2,8858.0,5314.8,5,30,85,78,4840.0,9,learned ACO restart 2,13.858,ok,
24111727,3,11985.0,7191.0,5,30,95,81,7093.0,12,learned ACO restart 2,13.126,ok,
24111728,4,10367.0,6220.2,5,30,88,77,5952.0,10,learned ACO restart 1,12.017,ok,
24111729,2,5999.0,3599.4,5,30,99,87,3519.0,10,learned ACO restart 1,12.313,ok,
24111730,3,10027.0,6016.2,5,30,86,76,5956.0,9,learned ACO restart 1,12.122,ok,
24111732,2,10143.0,6085.8,5,30,95,81,5912.0,13,learned ACO restart 1,10.759,ok,
24111731,4,10125.0,6075.0,5,30,81,69,6012.0,11,learned ACO restart 1,13.372,ok,
24111733,3,6641.0,3984.6,5,30,70,64,3926.0,11,learned ACO restart 1,13.137,ok,
24111734,4,15486.0,9291.6,5,30,92,77,9165.0,11,learned ACO restart 1,10.66,ok,
24111735,2,11019.0,6611.4,5,30,95,87,6416.0,11,learned ACO restart 2,11.068,ok,
24111736,3,8921.0,5352.6,5,30,75,67,5189.0,11,learned ACO restart 1,12.378,ok,
24111739,3,11133.0,6679.8,5,30,85,76,6526.0,9,learned ACO restart 2,10.829,ok,
24111738,2,5998.0,3598.8,5,30,98,85,3579.0,8,learned ACO restart 1,12.122,ok,
24111737,4,17153.0,10291.8,5,30,92,78,10111.0,10,learned ACO restart 1,14.224,ok,
24111740,4,14216.0,8529.6,5,30,99,81,8406.0,10,learned ACO restart 1,12.198,ok,
24111741,2,5314.0,3188.4,5,30,99,83,3143.0,9,learned ACO restart 1,13.062,ok,
24111742,3,6404.0,3842.4,5,30,84,75,3748.0,13,learned ACO restart 1,12.803,ok,
24111744,2,5525.0,3315.0,5,30,91,82,3252.0,9,learned ACO restart 2,11.316,ok,
24111743,4,11153.0,6691.8,5,30,74,66,6349.0,11,learned ACO restart 1,13.769,ok,
24111745,3,7515.0,4509.0,5,30,82,68,4471.0,11,learned ACO restart 1,9.721,ok,
24111746,4,11981.0,7188.6,5,30,96,85,7152.0,9,learned ACO restart 1,12.968,ok,
24111747,2,6859.0,4115.4,5,30,79,65,4111.0,11,learned ACO restart 2,13.16,ok,
24111750,2,7237.0,4342.2,5,30,89,78,4184.0,8,learned ACO restart 1,11.298,ok,
24111749,4,15701.0,9420.6,5,30,82,78,8596.0,12,learned ACO restart 1,14.429,ok,
24111751,3,12894.0,7736.4,5,30,100,87,7712.0,11,learned ACO restart 1,11.602,ok,
24111748,3,8521.0,5112.6,5,30,88,82,4968.0,13,learned ACO restart 1,17.105,ok,
24111752,4,12622.0,7573.2,5,30,88,79,7534.0,11,learned ACO restart 1,11.108,ok,
24111753,2,8892.0,5335.2,5,30,99,89,5212.0,10,learned ACO restart 1,11.845,ok,
24111754,3,10139.0,6083.4,5,30,99,86,5992.0,9,learned ACO restart 1,10.449,ok,
24111755,4,13204.0,7922.4,5,30,99,90,7764.0,10,learned ACO restart 1,12.522,ok,
24111756,2,9301.0,5580.6,5,30,83,71,5520.0,10,learned ACO restart 1,11.538,ok,
24111759,2,10856.0,6513.6,5,30,71,61,6366.0,11,learned ACO restart 1,9.994,ok,
24111757,3,8726.0,5235.6,5,30,85,77,5068.0,12,learned ACO restart 1,12.271,ok,
24111760,3,12551.0,7530.6,5,30,79,72,7282.0,10,learned ACO restart 2,12.423,ok,
24111758,4,13864.0,8318.4,5,30,102,95,8130.0,12,learned ACO restart 2,13.462,ok,
24111761,4,16618.0,9970.8,5,30,83,75,9828.0,10,learned ACO restart 1,12.066,ok,
24111762,2,5950.0,3570.0,5,30,94,85,3442.0,8,learned ACO restart 2,13.513,ok,
24111763,3,9265.0,5559.0,5,30,83,73,5287.0,9,learned ACO restart 3,12.051,ok,
24111764,4,13088.0,7852.8,5,30,94,83,7730.0,10,learned ACO restart 1,13.011,ok,
24111765,2,8291.0,4974.6,5,30,98,91,4861.0,11,learned ACO restart 1,12.48,ok,
24111768,2,7610.0,4566.0,5,30,103,93,4544.0,10,learned ACO restart 1,10.916,ok,
24111767,4,18343.0,11005.8,5,30,106,93,10809.0,10,learned ACO restart 1,11.888,ok,
24111766,3,7705.0,4623.0,5,30,97,86,4501.0,10,learned ACO restart 2,13.419,ok,
24111769,3,13209.0,7925.4,5,30,75,64,7756.0,11,learned ACO restart 3,12.896,ok,
24111770,4,12169.0,7301.4,5,30,84,75,7280.0,11,learned ACO restart 1,12.235,ok,
24111771,2,7159.0,4295.4,5,30,103,93,4026.0,9,learned ACO restart 3,12.252,ok,
24111773,4,15804.0,9482.4,5,30,103,89,9417.0,10,learned ACO restart 1,10.989,ok,
24111775,3,10854.0,6512.4,5,30,97,86,6477.0,9,learned ACO restart 1,10.73,ok,
24111772,3,10044.0,6026.4,5,30,95,87,5845.0,9,learned ACO restart 1,13.395,ok,
24111774,2,6186.0,3711.6,5,30,93,80,3676.0,10,learned ACO restart 1,12.855,ok,
24111777,2,7453.0,4471.8,5,30,83,75,4452.0,11,learned ACO restart 3,10.901,ok,
24111776,4,10298.0,6178.8,5,30,99,87,6147.0,10,learned ACO restart 1 + swap search,12.415,ok,
24111778,3,6870.0,4122.0,5,30,94,84,4018.0,9,learned ACO restart 2,13.067,ok,
24111780,2,7996.0,4797.6,5,30,81,73,4731.0,10,learned ACO restart 2,10.744,ok,
24111779,4,12586.0,7551.6,5,30,95,83,7536.0,9,learned ACO restart 1,13.414,ok,
24111781,3,6855.0,4113.0,5,30,88,80,4067.0,10,learned ACO restart 2,12.342,ok,
24111782,4,12151.0,7290.6,5,30,89,79,7175.0,10,learned ACO restart 2,12.822,ok,
24111783,2,8599.0,5159.4,5,30,77,71,4925.0,12,learned ACO restart 2,11.675,ok,
24111785,4,11973.0,7183.8,5,30,79,69,6952.0,11,learned ACO restart 1,11.765,ok,
24111784,3,8724.0,5234.4,5,30,88,80,5194.0,10,learned ACO restart 1,12.796,ok,
24111787,3,6998.0,4198.8,5,30,100,83,4127.0,10,learned ACO restart 2,11.821,ok,
24111786,2,5690.0,3414.0,5,30,89,77,3355.0,8,learned ACO restart 3,14.158,ok,
24111788,4,14476.0,8685.6,5,30,88,79,8509.0,10,learned ACO restart 1,14.644,ok,
24111789,2,9181.0,5508.6,5,30,88,79,5432.0,10,learned ACO restart 3,12.204,ok,
24111790,3,9649.0,5789.4,5,30,90,83,5523.0,11,learned ACO restart 1,13.065,ok,
24111791,4,21418.0,12850.8,5,30,91,83,12412.0,9,learned ACO restart 2,12.905,ok,
24111792,2,6084.0,3650.4,5,30,86,73,3537.0,9,learned ACO restart 1,12.192,ok,
24111793,3,13323.0,7993.8,5,30,103,85,7809.0,11,learned ACO restart 2,13.227,ok,
24111794,4,10090.0,6054.0,5,30,87,78,6025.0,10,learned ACO restart 1,13.528,ok,
24111795,2,6830.0,4098.0,5,30,100,83,4084.0,13,learned ACO restart 1,12.494,ok,
24111797,4,17600.0,10560.0,5,30,88,76,10301.0,10,learned ACO restart 1,11.597,ok,
24111796,3,11589.0,6953.4,5,30,101,88,6836.0,12,learned ACO restart 2,12.367,ok,
24111799,3,6110.0,3666.0,5,30,86,76,3553.0,9,learned ACO restart 1,11.628,ok,
24111800,4,18057.0,10834.2,5,30,86,77,10488.0,10,learned ACO restart 1,12.477,ok,
24111798,2,7795.0,4677.0,5,30,89,81,4599.0,9,learned ACO restart 3,13.609,ok,
24111801,2,7472.0,4483.2,5,30,89,79,4455.0,10,learned ACO restart 1,12.408,ok,
24111803,4,13266.0,7959.6,5,30,92,75,7859.0,10,learned ACO restart 1,10.399,ok,
24111802,3,12039.0,7223.4,5,30,84,78,7218.0,10,learned ACO restart 3,11.951,ok,
24111805,3,9022.0,5413.2,5,30,90,77,5219.0,9,learned ACO restart 1,10.804,ok,
24111804,2,8699.0,5219.4,5,30,99,85,5163.0,9,learned ACO restart 3,11.345,ok,
24111806,4,14892.0,8935.2,5,30,84,73,8864.0,10,learned ACO restart 2,12.184,ok,
24111807,2,7120.0,4272.0,5,30,84,77,4144.0,11,learned ACO restart 3,11.948,ok,
24111808,3,7853.0,4711.8,5,30,87,79,4593.0,9,learned ACO restart 1,13.113,ok,
24111810,2,6308.0,3784.8,5,30,86,76,3724.0,10,learned ACO restart 2,11.18,ok,
24111809,4,13107.0,7864.2,5,30,92,87,7673.0,11,learned ACO restart 1,15.659,ok,
24111811,3,14951.0,8970.6,5,30,97,84,8831.0,10,learned ACO restart 3,10.514,ok,
24111813,2,7743.0,4645.8,5,30,84,73,4531.0,10,learned ACO restart 1,10.973,ok,
24111812,4,10264.0,6158.4,5,30,90,77,6127.0,10,learned ACO restart 1,12.282,ok,
24111814,3,6087.0,3652.2,5,30,78,66,3577.0,10,learned ACO restart 3,11.883,ok,
24111815,4,16738.0,10042.8,5,30,98,91,9747.0,12,learned ACO restart 3,14.041,ok,
24111816,2,8510.0,5106.0,5,30,96,86,5058.0,10,learned ACO restart 2,12.405,ok,
24111817,3,7257.0,4354.2,5,30,84,72,4308.0,10,learned ACO restart 3,10.618,ok,
24111818,4,12728.0,7636.8,5,30,106,91,7441.0,9,learned ACO restart 1,11.786,ok,
24111819,2,6653.0,3991.8,5,30,104,93,3969.0,8,learned ACO restart 2,11.638,ok,
24111820,3,12414.0,7448.4,5,30,100,86,7265.0,10,learned ACO restart 1,12.781,ok,
24111821,4,10378.0,6226.8,5,30,88,81,6018.0,11,learned ACO restart 1,13.395,ok,
24111822,2,8785.0,5271.0,5,30,96,80,5189.0,9,learned ACO restart 1,11.376,ok,
24111825,2,9352.0,5611.2,5,30,95,83,5447.0,10,learned ACO restart 2,10.976,ok,
24111824,4,22953.0,13771.8,5,30,85,77,13107.0,12,learned ACO restart 1,12.729,ok,
24111823,3,10118.0,6070.8,5,30,85,79,5954.0,10,learned ACO restart 1,13.791,ok,
24111826,3,14134.0,8480.4,5,30,90,83,8250.0,8,learned ACO restart 1,11.01,ok,
24111827,4,16890.0,10134.0,5,30,78,68,10059.0,9,learned ACO restart 1,12.177,ok,
24111828,2,7531.0,4518.6,5,30,86,75,4413.0,9,learned ACO restart 1,12.891,ok,
24111829,3,10942.0,6565.2,5,30,93,82,6292.0,10,learned ACO restart 3,12.582,ok,
24111830,4,15647.0,9388.2,5,30,85,75,9228.0,10,learned ACO restart 1,13.926,ok,
24111831,2,8279.0,4967.4,5,30,83,73,4840.0,10,learned ACO restart 1,10.494,ok,
24111833,4,12486.0,7491.6,5,30,92,79,7361.0,8,learned ACO restart 1,13.296,ok,
24111832,3,6242.0,3745.2,5,30,103,93,3411.0,12,learned ACO restart 1,14.399,ok,
24111834,2,7401.0,4440.6,5,30,94,85,4307.0,11,learned ACO restart 1,13.574,ok,
24111835,3,10729.0,6437.4,5,30,91,81,6264.0,11,learned ACO restart 3,14.0,ok,
24111837,2,6058.0,3634.8,5,30,100,92,3605.0,11,learned ACO restart 1,10.831,ok,
24111836,4,16422.0,9853.2,5,30,79,70,9405.0,8,learned ACO restart 2,12.289,ok,
24111838,3,9782.0,5869.2,5,30,89,78,5670.0,9,learned ACO restart 1,12.64,ok,
24111839,4,24118.0,14470.8,5,30,93,85,14240.0,12,learned ACO restart 1,11.907,ok,
24111840,2,6864.0,4118.4,5,30,88,81,4105.0,10,learned ACO restart 2,10.769,ok,
24111841,3,12769.0,7661.4,5,30,87,75,7131.0,10,learned ACO restart 1,11.892,ok,
24111843,2,5968.0,3580.8,5,30,88,77,3483.0,8,learned ACO restart 1,10.653,ok,
24111844,3,14590.0,8754.0,5,30,84,76,8527.0,10,learned ACO restart 1,12.224,ok,
24111842,4,15087.0,9052.2,5,30,85,77,8924.0,11,learned ACO restart 1,16.809,ok,
24111847,3,12241.0,7344.6,5,30,93,82,7114.0,10,learned ACO restart 1,9.921,ok,
24111845,4,14206.0,8523.6,5,30,83,74,8314.0,14,learned ACO restart 1,13.979,ok,
24111846,2,6798.0,4078.8,5,30,84,76,4007.0,11,learned ACO restart 3,10.733,ok,
24111848,4,9846.0,5907.6,5,30,83,74,5850.0,10,learned ACO restart 1,11.704,ok,
24111850,3,14806.0,8883.6,5,30,101,92,8791.0,10,learned ACO restart 1,11.075,ok,
24111849,2,7321.0,4392.6,5,30,86,78,4202.0,10,learned ACO restart 3,12.549,ok,
24111854,4,15332.0,9199.2,5,30,94,80,9165.0,12,learned ACO restart 1,10.903,ok,
24111851,4,15070.0,9042.0,5,30,92,85,9039.0,11,learned ACO restart 3 + swap search,13.343,ok,
24111852,2,7882.0,4729.2,5,30,87,77,4692.0,10,learned ACO restart 3,12.82,ok,
24111855,2,5909.0,3545.4,5,30,93,81,3447.0,8,learned ACO restart 2,11.983,ok,
24111853,3,14318.0,8590.8,5,30,79,67,8405.0,12,learned ACO restart 1,12.793,ok,
24111856,3,6348.0,3808.8,5,30,97,83,3643.0,10,learned ACO restart 1,12.193,ok,
24111858,2,6176.0,3705.6,5,30,87,73,3630.0,9,learned ACO restart 2,11.299,ok,
24111857,4,12920.0,7752.0,5,30,89,78,7396.0,9,learned ACO restart 1,13.611,ok,
24111859,3,8883.0,5329.8,5,30,87,72,5194.0,9,learned ACO restart 3,11.708,ok,
24111860,4,16198.0,9718.8,5,30,100,85,9560.0,10,learned ACO restart 3,11.869,ok,
24111862,3,13578.0,8146.8,5,30,79,71,7834.0,13,learned ACO restart 1,11.243,ok,
24111861,2,8429.0,5057.4,5,30,97,85,4978.0,10,learned ACO restart 1,12.308,ok,
24111863,4,13890.0,8334.0,5,30,102,91,8210.0,10,learned ACO restart 1,13.773,ok,
24111864,2,6264.0,3758.4,5,30,84,72,3692.0,9,learned ACO restart 2,11.755,ok,
24111865,3,7998.0,4798.8,5,30,92,78,4620.0,10,learned ACO restart 2,10.624,ok,
24111866,4,13604.0,8162.4,5,30,91,82,7837.0,9,learned ACO restart 1,13.125,ok,
24111867,2,6627.0,3976.2,5,30,94,81,3952.0,8,learned ACO restart 1,12.103,ok,
24111868,3,9278.0,5566.8,5,30,91,78,5349.0,9,learned ACO restart 1,12.83,ok,
24111870,2,8065.0,4839.0,5,30,83,75,4582.0,8,learned ACO restart 1,12.401,ok,
24111869,4,10441.0,6264.6,5,30,91,83,6062.0,9,learned ACO restart 3,14.937,ok,
24111871,3,7996.0,4797.6,5,30,96,86,4685.0,8,learned ACO restart 1,13.739,ok,
24111872,4,13385.0,8031.0,5,30,97,83,7754.0,11,learned ACO restart 1,12.01,ok,
24111873,2,7370.0,4422.0,5,30,93,84,4413.0,10,learned ACO restart 1,11.529,ok,
24111874,3,10046.0,6027.6,5,30,98,86,5923.0,10,learned ACO restart 2 + swap search,11.654,ok,
24111875,4,15900.0,9540.0,5,30,89,76,9412.0,11,learned ACO restart 1,12.427,ok,
24111876,2,11142.0,6685.2,5,30,72,64,6416.0,11,learned ACO restart 1,12.025,ok,
24111877,3,10402.0,6241.2,5,30,88,78,6128.0,10,learned ACO restart 1,12.331,ok,
24111878,4,17798.0,10678.8,5,30,94,81,10293.0,9,learned ACO restart 1,11.468,ok,
24111879,2,7680.0,4608.0,5,30,90,79,4511.0,8,learned ACO restart 2,11.407,ok,
24111881,4,12881.0,7728.6,5,30,86,76,7404.0,11,learned ACO restart 2,11.912,ok,
24111880,3,17008.0,10204.8,5,30,85,76,9815.0,13,learned ACO restart 1,12.623,ok,
24111882,2,5480.0,3288.0,5,30,100,82,3233.0,8,learned ACO restart 2,11.737,ok,
24111883,3,9507.0,5704.2,5,30,82,70,5473.0,11,learned ACO restart 1,10.627,ok,
24111886,3,9562.0,5737.2,5,30,79,70,5584.0,10,learned ACO restart 1,10.449,ok,
24111885,2,9477.0,5686.2,5,30,87,76,5450.0,10,learned ACO restart 1,12.572,ok,
24111884,4,10557.0,6334.2,5,30,90,75,6293.0,11,learned ACO restart 1,14.28,ok,
24111889,3,6566.0,3939.6,5,30,99,82,3881.0,11,learned ACO restart 2,11.009,ok,
24111887,4,11940.0,7164.0,5,30,95,88,7020.0,9,learned ACO restart 1,13.844,ok,
24111890,4,13761.0,8256.6,5,30,96,88,8203.0,10,learned ACO restart 2,11.609,ok,
24111888,2,5455.0,3273.0,5,30,100,94,3184.0,9,learned ACO restart 2,15.849,ok,
24111891,2,6625.0,3975.0,5,30,83,70,3950.0,9,learned ACO restart 1,11.422,ok,
24111892,3,5048.0,3028.8,5,30,91,83,3028.0,10,learned ACO restart 1,13.128,ok,
24111893,4,22655.0,13593.0,5,30,86,77,13372.0,12,learned ACO restart 1,12.807,ok,
24111894,2,6235.0,3741.0,5,30,88,81,3733.0,7,learned ACO restart 3,12.844,ok,
24111896,4,12774.0,7664.4,5,30,79,67,7574.0,9,learned ACO restart 1,10.874,ok,
24111895,3,10686.0,6411.6,5,30,97,89,6086.0,9,learned ACO restart 1,12.684,ok,
24111897,2,6837.0,4102.2,5,30,89,76,3981.0,8,learned ACO restart 2,11.154,ok,
24111898,3,8835.0,5301.0,5,30,91,83,5226.0,11,learned ACO restart 2,12.227,ok,
24111899,4,16769.0,10061.4,5,30,82,74,9492.0,9,learned ACO restart 1,13.626,ok,
24111901,3,10928.0,6556.8,5,30,79,71,6330.0,10,learned ACO restart 3,11.394,ok,
24111900,2,6698.0,4018.8,5,30,93,77,3893.0,8,learned ACO restart 3,12.364,ok,
24111904,3,15526.0,9315.6,5,30,81,73,9305.0,10,learned ACO restart 3,9.879,ok,
24111902,4,18143.0,10885.8,5,30,109,91,10710.0,12,learned ACO restart 2,11.444,ok,
24111903,2,10376.0,6225.6,5,30,92,81,6153.0,10,learned ACO restart 2,11.294,ok,
24111906,2,7861.0,4716.6,5,30,87,78,4558.0,9,learned ACO restart 2,11.07,ok,
24111905,4,14572.0,8743.2,5,30,81,72,8549.0,10,learned ACO restart 1,12.805,ok,
24111907,3,11044.0,6626.4,5,30,79,71,6487.0,9,learned ACO restart 1,10.23,ok,
24111910,3,6920.0,4152.0,5,30,75,67,4086.0,9,learned ACO restart 2,11.081,ok,
